Query_ID,Document_ID,Relevance_Score
148,en.13.8.402.2009.7.14,2
148,en.13.8.481.2009.7.13,2
148,en.15.103.363.2008.12.31,1
148,en.15.109.261.2009.3.30,2
148,en.15.109.286.2009.4.1,2
148,en.15.109.52.2009.3.31,1
148,en.15.110.376.2009.3.24,2
148,en.15.116.464.2009.2.18,1
148,en.15.117.27.2009.4.3,1
148,en.15.121.441.2009.4.28,2
148,en.15.121.54.2009.4.27,1
148,en.15.123.98.2009.5.10,2
148,en.15.124.192.2009.5.15,1
148,en.15.125.105.2009.5.20,2
148,en.15.128.130.2009.6.5,2
148,en.15.132.412.2009.6.30,2
148,en.15.135.153.2009.7.17,2
148,en.15.139.371.2009.8.11,2
148,en.15.151.90.2009.11.6,1
148,en.15.167.146.2010.2.27,1
148,en.15.167.459.2010.2.24,2
148,en.15.172.247.2010.3.26,2
148,en.15.172.351.2010.3.28,1
148,en.15.181.237.2010.5.19,1
148,en.15.184.146.2010.5.30,1
148,en.15.184.150.2010.5.30,1
148,en.15.184.446.2010.5.30,2
148,en.15.187.200.2007.6.2,1
148,en.15.192.188.2007.6.21,2
148,en.15.201.453.2007.8.9,2
148,en.15.209.425.2007.9.26,1
148,en.15.210.65.2007.9.28,1
148,en.15.216.77.2007.10.23,1
148,en.15.228.3.2007.12.18,1
148,en.15.229.401.2007.12.20,1
148,en.15.232.172.2008.1.7,1
148,en.15.238.21.2008.1.30,2
148,en.15.239.422.2008.2.2,1
148,en.15.245.311.2008.2.26,1
148,en.15.245.341.2008.2.25,1
148,en.15.245.345.2008.2.26,1
148,en.15.247.496.2008.3.4,1
148,en.15.250.185.2008.3.16,1
148,en.15.250.237.2008.3.13,2
148,en.15.250.431.2008.3.15,1
148,en.15.255.167.2008.4.5,1
148,en.15.255.49.2008.4.4,1
148,en.15.61.250.2008.4.15,1
148,en.15.62.263.2008.4.21,1
148,en.15.64.382.2008.4.29,1
148,en.15.66.289.2008.5.8,2
148,en.15.67.341.2008.5.19,2
148,en.15.67.44.2008.5.15,1
148,en.15.68.7.2008.5.24,2
148,en.15.69.76.2008.6.2,2
148,en.15.71.405.2008.6.16,2
148,en.15.71.484.2008.6.13,1
148,en.15.73.203.2008.6.27,2
148,en.15.74.466.2008.6.30,1
148,en.15.75.144.2008.7.14,1
148,en.15.76.149.2008.7.21,2
148,en.15.85.483.2008.9.18,2
148,en.15.90.370.2008.10.19,1
148,en.15.92.355.2008.10.30,2
148,en.15.95.245.2008.11.13,2
148,en.15.96.119.2008.11.17,1
148,en.15.98.295.2008.11.26,1
148,en.15.99.286.2008.12.8,1
148,en.2.260.104.2009.4.29,2
148,en.2.263.191.2009.5.23,2
148,en.2.263.244.2009.5.24,1
148,en.2.263.399.2009.5.24,2
148,en.2.263.426.2009.5.24,2
148,en.2.264.381.2009.5.28,1
148,en.2.275.14.2009.8.3,1
148,en.2.277.270.2009.8.17,1
148,en.2.278.240.2009.8.24,2
148,en.2.279.318.2009.8.28,2
148,en.2.279.363.2009.8.31,1
148,en.2.280.27.2009.9.9,2
148,en.2.281.347.2009.9.16,2
148,en.2.281.366.2009.9.9,2
148,en.2.282.63.2009.9.17,1
148,en.2.298.390.2010.1.27,2
148,en.2.317.20.2010.5.27,2
148,en.2.317.41.2010.5.27,1
148,en.2.319.119.2010.6.5,2
148,en.2.319.194.2010.6.3,2
148,en.3.322.163.2009.8.7,2
148,en.3.332.498.2009.10.22,2
148,en.3.332.89.2009.10.17,2
148,en.3.333.192.2009.10.29,1
148,en.3.333.71.2009.10.28,1
148,en.3.339.474.2009.12.7,1
148,en.3.339.96.2009.12.8,1
148,en.3.347.413.2010.2.5,2
148,en.3.347.417.2010.2.1,2
148,en.3.348.162.2010.2.6,2
148,en.3.348.349.2010.2.10,2
148,en.3.349.356.2010.2.13,2
148,en.3.349.58.2010.2.11,1
148,en.3.353.294.2010.3.10,2
148,en.3.356.228.2010.3.30,2
148,en.3.360.25.2010.4.22,2
148,en.3.360.304.2010.4.22,2
148,en.3.373.151.2007.6.12,1
148,en.3.373.399.2007.6.12,1
148,en.3.373.465.2007.6.11,1
148,en.3.374.456.2007.6.16,1
148,en.3.375.285.2007.6.19,2
148,en.3.378.260.2007.7.8,2
148,en.3.380.282.2007.7.16,2
148,en.3.380.380.2007.7.17,2
148,en.3.380.407.2007.7.18,1
148,en.3.382.460.2007.7.29,1
148,en.3.383.153.2007.8.3,2
148,en.3.388.161.2007.8.29,1
148,en.3.391.154.2007.9.12,1
148,en.3.391.256.2007.9.14,1
148,en.3.398.105.2007.10.17,2
148,en.3.398.460.2007.10.18,1
148,en.3.400.478.2007.10.25,2
148,en.3.403.135.2007.11.7,2
148,en.3.412.31.2007.12.19,1
149,en.15.106.477.2009.1.22,1
149,en.15.113.264.2009.3.15,1
149,en.15.113.441.2009.3.8,1
149,en.15.114.2.2009.3.4,1
149,en.15.125.49.2009.5.21,1
149,en.15.92.120.2008.10.26,1
149,en.2.281.239.2009.9.14,1
149,en.2.282.149.2009.9.17,1
149,en.2.291.275.2009.12.1,1
149,en.2.319.112.2010.6.4,1
149,en.3.333.406.2009.10.25,1
149,en.3.359.111.2010.4.19,1
149,en.3.359.18.1970.1.1,1
149,en.3.366.93.2010.5.26,1
150,en.13.26.202.2009.11.12,2
150,en.15.106.194.2009.1.22,1
150,en.15.106.248.2009.1.21,1
150,en.15.136.282.2009.7.25,1
150,en.15.136.387.2009.7.25,1
150,en.15.162.63.2010.1.25,1
150,en.15.187.167.2007.5.30,1
150,en.15.187.446.2007.5.30,1
150,en.15.209.153.2007.9.18,2
150,en.15.209.46.2007.9.17,1
150,en.15.215.30.2007.10.20,1
150,en.15.229.382.2007.12.22,1
150,en.15.232.220.2008.1.7,1
150,en.15.232.444.2008.1.7,1
150,en.15.232.78.2008.1.3,1
150,en.15.232.8.2008.1.7,1
150,en.15.239.330.2008.2.2,1
150,en.15.239.72.2008.2.2,1
150,en.15.241.356.2008.2.11,1
150,en.15.242.435.2008.2.15,1
150,en.15.242.60.2008.2.14,1
150,en.15.243.263.2008.2.20,1
150,en.15.243.31.2008.2.16,1
150,en.15.248.123.2008.3.6,1
150,en.15.249.22.2008.3.10,1
150,en.15.250.144.2008.3.13,2
150,en.15.60.231.2008.4.12,1
150,en.15.60.440.2008.4.9,1
150,en.15.66.184.2008.5.8,1
150,en.15.66.289.2008.5.8,1
150,en.15.67.341.2008.5.19,1
150,en.15.73.2.2008.6.27,1
150,en.15.73.237.2008.6.25,2
150,en.15.73.26.2008.6.28,2
150,en.15.73.305.2008.6.29,1
150,en.15.76.364.2008.7.16,1
150,en.15.77.126.2008.7.25,1
150,en.15.77.382.2008.7.24,1
150,en.15.86.70.2008.9.26,1
150,en.15.89.328.2008.10.10,1
150,en.15.98.201.2008.12.1,1
150,en.2.278.438.2009.8.25,1
150,en.2.289.130.2009.11.17,1
150,en.2.298.293.2010.1.29,1
150,en.2.319.4.2010.6.7,1
150,en.2.319.496.2010.6.7,1
150,en.2.320.349.2010.6.8,1
150,en.3.332.275.2009.10.16,1
150,en.3.332.3.2009.10.16,1
150,en.3.333.490.2009.10.23,1
150,en.3.343.193.2010.1.13,1
150,en.3.360.461.2010.4.22,1
150,en.3.372.80.2007.6.8,2
150,en.3.374.187.2007.6.16,1
150,en.3.374.490.2007.6.14,1
150,en.3.380.172.2007.7.18,1
150,en.3.391.28.2007.9.13,1
150,en.3.394.152.2007.10.1,1
150,en.3.400.205.2007.10.26,1
150,en.3.400.418.2007.10.26,1
151,en.13.25.115.2009.11.9,1
151,en.15.112.67.2009.3.11,1
151,en.15.147.160.2009.10.6,1
151,en.15.147.161.2009.10.6,1
151,en.15.147.201.2009.10.6,1
151,en.15.147.290.2009.10.7,2
151,en.15.147.39.2009.10.5,1
151,en.15.147.409.2009.10.5,1
151,en.15.155.279.2009.12.10,2
151,en.15.156.220.2009.12.12,1
151,en.15.156.356.2009.12.11,1
151,en.15.212.121.2007.10.8,1
151,en.15.212.29.2007.10.5,1
151,en.15.212.35.2007.10.8,1
151,en.15.212.380.2007.10.8,1
151,en.15.227.378.2007.12.10,1
151,en.15.88.146.2008.10.8,1
151,en.15.88.271.2008.10.9,1
151,en.15.88.278.2008.10.7,1
151,en.15.88.340.2008.10.8,1
151,en.15.88.375.2008.10.6,1
151,en.15.88.422.2008.10.8,1
151,en.15.88.445.2008.10.6,1
151,en.15.88.452.2008.10.9,1
151,en.15.89.14.2008.10.10,1
151,en.15.89.165.2008.10.13,1
151,en.15.89.64.2008.10.13,1
151,en.15.99.225.2008.12.7,1
151,en.2.264.73.2009.5.29,1
151,en.2.281.32.2009.9.13,1
151,en.2.291.469.2009.12.6,1
151,en.3.326.489.2009.9.5,1
151,en.3.331.107.2009.10.11,1
151,en.3.331.180.2009.10.12,1
151,en.3.331.31.2009.10.8,1
151,en.3.331.408.2009.10.12,1
151,en.3.331.487.2009.10.8,1
151,en.3.390.44.2007.9.11,1
151,en.3.392.268.2007.9.20,1
151,en.3.395.422.2007.10.2,1
151,en.3.396.335.2007.10.9,1
151,en.3.397.152.2007.10.12,1
151,en.3.397.171.2007.10.14,1
151,en.3.397.217.2007.10.12,1
151,en.3.397.278.2007.10.11,1
151,en.3.397.285.2007.10.11,1
151,en.3.397.344.2007.10.10,1
151,en.3.397.444.2007.10.12,1
151,en.3.398.187.2007.10.18,1
151,en.3.398.89.2007.10.19,1
151,en.3.400.233.2007.10.25,1
151,en.3.400.76.2007.10.27,1
151,en.3.405.466.2007.11.14,1
151,en.3.408.234.2007.11.28,1
151,en.3.410.285.2007.12.7,1
152,en.15.105.444.2009.1.20,2
152,en.15.107.492.2009.1.29,1
152,en.15.109.188.2009.3.30,1
152,en.15.109.481.2009.4.1,1
152,en.15.110.253.2009.3.30,1
152,en.15.110.455.2009.3.27,1
152,en.15.110.498.2009.3.27,1
152,en.15.111.207.2009.3.20,1
152,en.15.112.147.2009.3.13,1
152,en.15.112.18.2009.3.12,1
152,en.15.112.453.2009.3.13,1
152,en.15.113.175.2009.3.8,1
152,en.15.115.33.2009.2.11,1
152,en.15.117.368.2009.4.3,1
152,en.15.118.119.2009.4.6,1
152,en.15.118.172.2009.4.6,1
152,en.15.118.446.2009.4.7,1
152,en.15.118.9.2009.4.7,1
152,en.15.125.265.2009.5.20,2
152,en.15.128.55.2009.6.8,1
152,en.15.132.477.2009.6.28,1
152,en.15.156.103.2009.12.13,2
152,en.15.181.42.2010.5.18,2
152,en.15.186.161.2007.5.29,1
152,en.15.187.369.2007.5.31,1
152,en.15.194.80.2007.7.2,1
152,en.15.194.88.2007.7.6,1
152,en.15.204.43.2007.8.26,1
152,en.15.204.490.2007.8.25,2
152,en.15.210.294.2007.9.29,1
152,en.15.220.468.2007.11.7,1
152,en.15.227.283.2007.12.12,2
152,en.15.227.366.2007.12.11,1
152,en.15.228.196.2007.12.18,1
152,en.15.228.333.2007.12.17,1
152,en.15.230.365.2007.12.25,1
152,en.15.237.25.2008.1.25,2
152,en.15.239.28.2008.2.1,1
152,en.15.242.155.2008.2.13,2
152,en.15.244.233.2008.2.21,1
152,en.15.244.348.2008.2.21,1
152,en.15.245.263.2008.2.26,2
152,en.15.62.416.2008.4.19,2
152,en.15.62.78.2008.4.21,2
152,en.15.66.350.2008.5.13,1
152,en.15.66.357.2008.5.8,2
152,en.15.69.34.2008.5.29,1
152,en.15.75.459.2008.7.10,1
152,en.15.76.129.2008.7.16,1
152,en.15.82.70.2008.8.28,1
152,en.15.85.242.2008.9.18,1
152,en.15.91.260.2008.10.22,1
152,en.15.95.8.2008.11.12,1
152,en.15.96.412.2008.11.20,1
152,en.15.96.7.2008.11.20,1
152,en.15.98.329.2008.11.29,1
152,en.15.99.488.2008.12.6,1
152,en.2.260.164.2009.4.29,1
152,en.2.263.177.2009.5.25,1
152,en.2.263.21.2009.5.26,1
152,en.2.263.25.2009.5.25,1
152,en.2.283.312.2009.9.28,1
152,en.3.329.154.2009.9.27,1
152,en.3.343.130.2010.1.13,1
152,en.3.343.472.1970.1.1,2
152,en.3.347.311.2010.2.2,1
152,en.3.348.138.2010.2.10,2
152,en.3.349.209.2010.2.12,1
152,en.3.363.168.2010.5.8,2
152,en.3.382.18.2007.7.26,2
152,en.3.383.121.2007.8.5,1
152,en.3.384.246.2007.8.7,1
152,en.3.414.447.2007.12.27,1
152,en.3.417.201.2008.1.8,2
153,en.13.10.419.2009.7.28,1
153,en.13.26.181.2009.11.10,1
153,en.13.55.200.2010.5.24,1
153,en.15.108.152.2009.2.2,1
153,en.15.111.425.2009.3.20,1
153,en.15.113.200.2009.3.16,1
153,en.15.113.363.2009.3.7,1
153,en.15.120.88.2009.4.22,1
153,en.15.125.367.2009.5.19,1
153,en.15.132.109.2009.7.1,1
153,en.15.135.451.2009.7.20,1
153,en.15.136.130.2009.7.22,1
153,en.15.136.240.2009.7.21,1
153,en.15.136.25.2009.7.22,1
153,en.15.136.382.2009.7.21,1
153,en.15.136.437.2009.7.22,1
153,en.15.160.10.2010.1.16,1
153,en.15.160.419.2010.1.15,1
153,en.15.181.300.2010.5.17,1
153,en.15.186.50.2007.5.29,1
153,en.15.209.306.2007.9.26,1
153,en.15.210.27.2007.9.27,1
153,en.15.218.291.2007.11.3,1
153,en.15.228.307.2007.12.18,1
153,en.15.232.88.2008.1.4,1
153,en.15.238.111.2008.1.28,1
153,en.15.240.305.2008.2.7,1
153,en.15.60.128.2008.4.9,1
153,en.15.67.345.2008.5.19,1
153,en.15.67.366.2008.5.16,1
153,en.15.71.126.2008.6.17,1
153,en.15.71.339.2008.6.16,1
153,en.15.73.239.2008.6.26,1
153,en.15.74.162.2008.7.3,1
153,en.15.76.237.2008.7.20,1
153,en.15.76.43.2008.7.20,2
153,en.15.77.499.2008.7.29,1
153,en.15.78.388.2008.8.2,1
153,en.15.82.133.2008.9.4,1
153,en.15.83.35.2008.9.7,1
153,en.15.84.294.2008.9.16,1
153,en.15.85.431.2008.9.21,1
153,en.15.86.478.2008.9.24,1
153,en.15.90.350.2008.10.19,1
153,en.15.92.363.2008.10.30,1
153,en.15.98.325.2008.11.30,1
153,en.15.98.371.2008.11.26,1
153,en.2.258.118.2009.4.20,1
153,en.2.262.388.2009.5.11,1
153,en.2.268.1.2009.6.21,1
153,en.2.277.437.2009.8.18,1
153,en.2.282.94.2009.9.17,1
153,en.3.331.385.2009.10.8,1
153,en.3.332.295.2009.10.17,1
153,en.3.332.494.2009.10.20,1
153,en.3.333.230.2009.10.28,1
153,en.3.343.341.2010.1.10,1
153,en.3.356.469.2010.3.30,1
153,en.3.361.183.2010.4.29,1
153,en.3.366.281.2010.5.25,1
153,en.3.389.245.2007.9.6,1
153,en.3.397.236.2007.10.10,1
153,en.3.401.114.2007.10.30,1
153,en.3.401.209.2007.10.30,1
153,en.3.401.406.2007.10.28,1
153,en.3.403.145.2007.11.7,1
153,en.3.403.207.2007.11.6,1
153,en.3.407.447.2007.11.28,1
153,en.3.408.50.2007.11.29,1
153,en.3.410.270.2007.12.7,1
153,en.3.417.145.2008.1.11,2
154,en.15.68.434.2008.5.25,1
155,en.15.100.101.2008.12.14,2
155,en.15.100.165.2008.12.15,2
155,en.15.100.203.2008.12.12,1
155,en.15.100.374.2008.12.12,2
155,en.15.101.222.2008.12.21,2
155,en.15.103.241.2008.12.31,2
155,en.15.135.101.2009.7.19,2
155,en.15.135.327.2009.7.18,1
155,en.15.136.269.2009.7.20,2
155,en.15.154.327.2009.11.26,1
155,en.15.154.362.2009.11.26,2
155,en.15.154.454.2009.11.26,2
155,en.15.154.456.2009.11.25,1
155,en.15.154.94.2009.11.26,1
155,en.15.98.104.2008.11.27,1
155,en.15.98.122.2008.12.2,1
155,en.15.98.133.2008.12.1,2
155,en.15.98.136.2008.11.30,1
155,en.15.98.140.2008.12.1,1
155,en.15.98.15.2008.11.30,1
155,en.15.98.17.2008.12.1,2
155,en.15.98.175.2008.11.29,2
155,en.15.98.180.2008.12.1,1
155,en.15.98.188.2008.11.28,2
155,en.15.98.204.2008.11.29,1
155,en.15.98.207.2008.11.28,2
155,en.15.98.215.2008.11.30,1
155,en.15.98.220.2008.11.30,1
155,en.15.98.242.2008.11.27,2
155,en.15.98.285.2008.11.28,1
155,en.15.98.292.2008.12.1,1
155,en.15.98.319.2008.11.27,1
155,en.15.98.331.2008.11.27,2
155,en.15.98.333.2008.11.29,2
155,en.15.98.339.2008.11.28,1
155,en.15.98.342.2008.11.28,2
155,en.15.98.346.2008.11.27,2
155,en.15.98.351.2008.11.27,2
155,en.15.98.370.2008.11.29,2
155,en.15.98.396.2008.11.28,2
155,en.15.98.424.2008.11.27,2
155,en.15.98.428.2008.11.29,1
155,en.15.98.436.2008.11.30,1
155,en.15.98.445.2008.11.27,2
155,en.15.98.459.2008.11.27,2
155,en.15.98.466.2008.11.29,2
155,en.15.98.483.2008.11.30,2
155,en.15.98.487.2008.11.29,2
155,en.15.98.488.2008.11.27,1
155,en.15.98.490.2008.11.29,2
155,en.15.98.73.2008.11.28,1
155,en.15.98.75.2008.12.1,1
155,en.15.98.88.2008.11.27,1
155,en.15.98.94.2008.11.28,2
155,en.15.99.243.2008.12.4,2
155,en.15.99.399.2008.12.3,1
155,en.15.99.4.2008.12.3,2
155,en.15.99.419.2008.12.2,2
155,en.15.99.439.2008.12.2,1
155,en.15.99.467.2008.12.3,1
155,en.2.289.480.2009.11.15,1
155,en.3.332.182.2009.10.16,1
155,en.3.339.35.2009.12.8,2
155,en.3.359.169.2010.4.17,1
156,en.3.359.232.2010.4.19,1
156,en.3.359.317.2010.4.19,2
156,en.3.360.272.2010.4.26,2
156,en.3.360.275.2010.4.26,2
156,en.3.360.327.2010.4.26,2
156,en.3.360.335.2010.4.23,2
156,en.3.360.404.2010.4.22,2
156,en.3.363.493.2010.5.10,1
157,en.13.3.281.2009.6.14,2
157,en.15.100.169.2008.12.15,1
157,en.15.100.491.2008.12.12,1
157,en.15.103.136.2009.1.5,1
157,en.15.103.307.2009.1.4,1
157,en.15.104.62.2009.1.6,1
157,en.15.104.86.2009.1.9,1
157,en.15.105.107.2009.1.13,1
157,en.15.105.126.2009.1.12,1
157,en.15.106.261.2009.1.25,1
157,en.15.106.339.2009.1.26,1
157,en.15.106.425.2009.1.26,1
157,en.15.106.482.2009.1.26,1
157,en.15.106.90.2009.1.23,1
157,en.15.107.336.2009.1.29,1
157,en.15.107.45.2009.1.30,1
157,en.15.107.485.2009.2.1,1
157,en.15.108.224.2009.2.7,1
157,en.15.108.315.2009.2.2,1
157,en.15.108.339.2009.2.3,1
157,en.15.110.387.2009.3.25,2
157,en.15.117.253.2009.2.23,1
157,en.15.117.258.2009.2.23,1
157,en.15.117.272.2009.2.24,1
157,en.15.117.354.2009.2.23,1
157,en.15.117.388.2009.2.24,1
157,en.15.117.404.2009.2.23,1
157,en.15.117.423.2009.2.23,1
157,en.15.117.447.2009.2.22,1
157,en.15.117.81.2009.2.22,1
157,en.15.120.139.2009.4.22,1
157,en.15.124.293.2009.5.14,1
157,en.15.160.363.2010.1.16,1
157,en.15.202.208.2007.8.15,2
157,en.15.209.13.2007.9.19,1
157,en.15.228.299.2007.12.18,1
157,en.15.228.434.2007.12.18,2
157,en.15.236.10.2008.1.22,1
157,en.15.236.58.2008.1.22,1
157,en.15.243.387.2008.2.18,1
157,en.15.245.208.2008.2.25,1
157,en.15.245.303.2008.2.25,1
157,en.15.245.308.2008.2.24,1
157,en.15.245.347.2008.2.26,1
157,en.15.245.89.2008.2.25,1
157,en.15.251.110.2008.3.18,1
157,en.15.63.217.2008.4.25,1
157,en.15.71.167.2008.6.13,2
157,en.15.85.208.2008.9.21,2
157,en.15.98.465.2008.11.26,1
157,en.2.279.441.2009.8.31,1
157,en.2.296.433.2010.1.17,1
157,en.2.309.260.2010.4.10,1
157,en.3.326.474.2009.9.3,1
157,en.3.327.499.2009.9.12,1
157,en.3.347.211.2010.2.1,1
157,en.3.348.474.2010.2.5,2
157,en.3.349.104.2010.2.12,1
157,en.3.352.287.2010.3.6,1
157,en.3.355.199.2010.3.22,1
157,en.3.361.320.2010.4.29,1
157,en.3.373.453.2007.6.10,2
157,en.3.381.488.2007.7.23,1
157,en.3.382.301.2007.7.31,1
157,en.3.382.316.2007.7.28,1
157,en.3.382.500.2007.7.30,1
157,en.3.390.499.2007.9.6,1
157,en.3.398.73.2007.10.15,1
157,en.3.405.26.2007.11.14,1
157,en.3.410.454.2007.12.9,1
158,en.13.1.223.2009.6.2,1
158,en.13.1.435.2009.5.31,2
158,en.13.26.427.2009.11.10,1
158,en.13.26.484.2009.11.11,2
158,en.13.27.152.2009.11.20,1
158,en.13.3.339.2009.6.10,1
158,en.13.31.232.2009.12.27,1
158,en.13.31.308.2009.12.28,1
158,en.13.31.356.2009.12.28,1
158,en.13.51.431.2010.5.3,1
158,en.13.55.350.2010.5.23,2
158,en.13.55.388.2010.5.23,2
158,en.13.8.311.2009.7.16,1
158,en.13.8.320.2009.7.12,1
158,en.15.100.26.2008.12.10,1
158,en.15.100.27.2008.12.15,1
158,en.15.101.364.2008.12.19,2
158,en.15.101.398.2008.12.18,1
158,en.15.103.481.2009.1.3,1
158,en.15.104.242.2009.1.7,1
158,en.15.105.208.2009.1.20,1
158,en.15.105.301.2009.1.21,1
158,en.15.105.37.2009.1.15,1
158,en.15.106.479.2009.1.22,1
158,en.15.107.15.2009.1.29,1
158,en.15.107.58.2009.1.28,1
158,en.15.108.55.2009.2.6,1
158,en.15.109.285.2009.3.30,1
158,en.15.109.323.2009.3.31,2
158,en.15.109.324.2009.3.31,2
158,en.15.109.42.2009.4.1,1
158,en.15.110.189.2009.3.26,1
158,en.15.110.297.2009.3.27,1
158,en.15.110.3.2009.3.30,1
158,en.15.110.404.2009.3.27,1
158,en.15.110.454.2009.3.26,2
158,en.15.111.141.2009.3.23,1
158,en.15.111.336.2009.3.23,1
158,en.15.112.281.2009.3.11,1
158,en.15.112.76.2009.3.11,1
158,en.15.115.287.2009.2.11,1
158,en.15.115.313.2009.2.12,1
158,en.15.115.341.2009.2.27,1
158,en.15.117.160.2009.4.2,1
158,en.15.118.1.2009.4.7,1
158,en.15.118.99.2009.4.6,1
158,en.15.119.313.2009.4.15,1
158,en.15.120.290.2009.4.23,1
158,en.15.123.133.2009.5.7,1
158,en.15.123.174.2009.5.6,1
158,en.15.123.411.2009.5.10,1
158,en.15.128.115.2009.6.5,1
158,en.15.128.123.2009.6.4,2
158,en.15.128.186.2009.6.7,1
158,en.15.128.248.2009.6.4,2
158,en.15.128.328.2009.6.4,2
158,en.15.128.495.2009.6.4,2
158,en.15.128.54.2009.6.4,1
158,en.15.135.389.2009.7.20,1
158,en.15.139.425.2009.8.12,1
158,en.15.147.324.2009.10.6,2
158,en.15.147.459.2009.10.7,1
158,en.15.167.276.2010.2.26,1
158,en.15.186.274.2007.5.28,1
158,en.15.196.480.2007.7.12,1
158,en.15.202.311.2007.8.15,1
158,en.15.209.283.2007.9.18,1
158,en.15.215.361.2007.10.20,1
158,en.15.220.467.2007.11.7,1
158,en.15.225.266.2007.12.4,1
158,en.15.232.373.2008.1.7,1
158,en.15.238.272.2008.1.30,1
158,en.15.238.430.2008.2.1,1
158,en.15.239.359.2008.2.3,1
158,en.15.241.114.2008.2.9,1
158,en.15.241.498.2008.2.11,1
158,en.15.243.131.2008.2.18,1
158,en.15.245.492.2008.2.26,1
158,en.15.245.98.2008.2.26,1
158,en.15.246.472.2008.3.2,1
158,en.15.247.437.2008.3.5,1
158,en.15.247.498.2008.3.3,1
158,en.15.249.267.2008.3.11,2
158,en.15.250.356.2008.3.14,1
158,en.15.252.177.2008.3.21,1
158,en.15.252.331.2008.3.20,1
158,en.15.254.264.2008.3.30,1
158,en.15.254.291.2008.3.28,1
158,en.15.254.403.2008.3.28,2
158,en.15.62.216.2008.4.21,1
158,en.15.63.165.2008.4.22,1
158,en.15.67.320.2008.5.18,2
158,en.15.68.462.2008.5.24,2
158,en.15.70.106.2008.6.12,1
158,en.15.75.16.2008.7.9,1
158,en.15.76.280.2008.7.23,1
158,en.15.76.500.2008.7.15,1
158,en.15.77.259.2008.7.29,1
158,en.15.77.83.2008.7.27,1
158,en.15.80.328.2008.8.19,1
158,en.15.81.257.2008.8.27,2
158,en.15.83.214.2008.9.7,1
158,en.15.83.483.2008.9.11,1
158,en.15.84.114.2008.9.12,1
158,en.15.84.255.2008.9.11,2
158,en.15.84.29.2008.9.12,1
158,en.15.84.299.2008.9.17,1
158,en.15.84.56.2008.9.16,1
158,en.15.85.427.2008.9.18,1
158,en.15.86.199.2008.9.23,1
158,en.15.92.270.2008.10.30,1
158,en.15.92.9.2008.10.29,1
158,en.15.92.90.2008.10.28,1
158,en.15.93.114.2008.10.31,2
158,en.15.93.118.2008.11.1,1
158,en.15.93.18.2008.11.3,1
158,en.15.93.218.2008.11.3,1
158,en.15.94.135.2008.11.5,2
158,en.15.94.230.2008.11.5,1
158,en.15.94.397.2008.11.5,2
158,en.15.94.456.2008.11.5,1
158,en.15.95.252.2008.11.12,1
158,en.2.258.272.2009.4.20,2
158,en.2.260.20.2009.5.1,1
158,en.2.260.287.2009.5.3,1
158,en.2.260.399.2009.5.4,1
158,en.2.277.296.2009.8.18,2
158,en.2.277.407.2009.8.19,2
158,en.2.281.414.2009.9.14,2
158,en.2.281.51.2009.9.14,2
158,en.2.283.340.2009.9.30,1
158,en.2.289.191.2009.11.16,1
158,en.2.289.309.2009.11.17,1
158,en.2.289.459.2009.11.17,1
158,en.2.291.181.2009.12.5,1
158,en.2.291.376.2009.12.5,1
158,en.2.291.444.2009.12.4,1
158,en.2.291.489.2009.12.4,1
158,en.2.317.338.2010.5.27,1
158,en.2.317.447.2010.5.27,1
158,en.2.317.459.2010.5.27,1
158,en.3.326.377.2009.9.2,1
158,en.3.326.410.2009.9.2,1
158,en.3.327.119.2009.9.12,1
158,en.3.329.51.2009.9.26,2
158,en.3.331.33.2009.10.8,2
158,en.3.332.35.2009.10.22,1
158,en.3.333.60.2009.10.29,1
158,en.3.339.132.2009.12.7,1
158,en.3.339.84.2009.12.8,1
158,en.3.343.32.2010.1.13,1
158,en.3.348.188.2010.2.9,1
158,en.3.349.31.2010.2.16,1
158,en.3.352.75.2010.3.6,1
158,en.3.360.497.2010.4.23,2
158,en.3.366.47.2010.5.27,1
158,en.3.372.99.2007.6.7,1
158,en.3.380.26.2007.7.16,2
158,en.3.380.338.2007.7.16,1
158,en.3.381.420.2007.7.22,1
158,en.3.383.106.2007.8.1,2
158,en.3.383.157.2007.8.3,1
158,en.3.383.229.2007.8.2,1
158,en.3.383.333.2007.8.1,1
158,en.3.383.342.2007.8.4,1
158,en.3.383.356.2007.8.1,1
158,en.3.384.95.2007.8.6,1
158,en.3.389.48.2007.9.5,2
158,en.3.390.11.2007.9.6,1
158,en.3.390.166.2007.9.8,1
158,en.3.390.447.2007.9.9,1
158,en.3.391.233.2007.9.12,1
158,en.3.392.290.2007.9.20,2
158,en.3.392.88.2007.9.20,2
158,en.3.395.492.2007.10.3,2
158,en.3.397.124.2007.10.12,1
158,en.3.401.253.2007.10.31,1
158,en.3.414.135.2007.12.30,1
158,en.3.417.51.2008.1.11,1
159,en.13.10.260.2009.7.27,1
159,en.13.27.22.2009.11.20,1
159,en.13.31.70.2009.12.29,2
159,en.13.41.186.2010.3.2,1
159,en.13.5.415.2009.6.23,2
159,en.13.59.147.2010.6.11,1
159,en.15.100.163.2008.12.15,1
159,en.15.100.274.2008.12.15,1
159,en.15.101.127.2008.12.17,1
159,en.15.101.137.2008.12.15,1
159,en.15.101.157.2008.12.20,1
159,en.15.101.226.2008.12.21,1
159,en.15.101.229.2008.12.21,1
159,en.15.101.294.2008.12.19,1
159,en.15.101.388.2008.12.16,1
